date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2023-03-23,4.50618020815492,0.4860682923122211,-0.09538447232258916,2612.996140668696,-8.59726262784325
2023-03-24,4.50930755071898,0.485696793357989,-0.09539569422275587,2618.681492029028,-8.674269578811
2023-03-27,4.512460582412192,0.4853220038381795,-0.09540676301767985,2624.543099699784,-7.005527922967458
2023-03-28,4.514982110586626,0.48502208600421104,-0.09541541605617261,2633.070706750543,-7.249357423679214
2023-03-29,4.517592152342147,0.4847113498133362,-0.09542407753762226,2634.7589752409817,-6.599805783945667
2023-03-30,4.519960895019269,0.4844293185321258,-0.09543190417344613,2633.1512383815502,-6.35061275418164
2023-03-31,4.5222354635668935,0.4841585654286226,-0.09543947719312816,2631.9466326865872,-6.887549710745732
2023-04-03,4.524708793105668,0.48386421979516037,-0.09544776835089823,2624.271390170432,-5.752125741866521
2023-04-04,4.526765361055376,0.48361973220184956,-0.09545490618933902,2614.3575466405473,-5.122005856185163
2023-04-05,4.52858745721597,0.48340336819395724,-0.09546147407393242,2621.1805414436863,-4.5926077788363
2023-04-06,4.530222636529605,0.48320910642099374,-0.09546725957614623,2614.936313927043,-4.460388320198961
2023-04-07,4.531814769876172,0.4830201484067925,-0.0954730660600354,2621.482377602669,-4.314062095892924
2023-04-10,4.533358212475275,0.4828368835269845,-0.09547859605878935,2628.63336398165,-3.092229030317417
2023-04-11,4.534461755391667,0.4827057877542566,-0.09548247562441223,2628.1878962265746,-3.5955532845368454
2023-04-12,4.5357531382042575,0.4825524373392975,-0.09548706170758824,2629.1980210455145,-3.45078690609375
2023-04-13,4.536994403647247,0.4824050587818727,-0.09549148027626386,2638.3135518658237,-3.564153767823486
2023-04-14,4.53828063384819,0.4822522279582536,-0.09549593544924542,2644.245726285124,-3.380764707170969
2023-04-17,4.53950175479126,0.48210707170615497,-0.09550009502310905,2642.502032392521,-1.7556100931554464
2023-04-18,4.540131827942112,0.4820322068508638,-0.09550226909824683,2653.747621696814,-1.4367463350729248
2023-04-19,4.540647504601065,0.48197087340363587,-0.0955039842400023,2657.169573919693,-1.9050185737684022
2023-04-20,4.541333958835637,0.48188921762813636,-0.09550625232147694,2660.049400118533,-0.8345484154370864
2023-04-21,4.541633319444265,0.48185360391834736,-0.09550723582300802,2661.422106219201,-0.8067907067062063
2023-04-24,4.541923310905085,0.48181910970422115,-0.09550819112478297,2669.3789651053708,-1.2717926360085285
2023-04-25,4.542381746274821,0.4817645426623316,-0.09550966262052334,2682.1582696159635,-2.0617079253820836
2023-04-26,4.54312787319678,0.4816756232910902,-0.09551194642327693,2692.4152269841347,-2.6773443509632733
2023-04-27,4.54409995727051,0.48155966690201363,-0.09551480954386123,2697.55129519742,-1.904367686682329
2023-04-28,4.544788902644731,0.48147745465431113,-0.0955168050405281,2709.726505441954,-2.759928180639626
2023-05-02,4.5457908075404045,0.48135775415833887,-0.09551956245806081,2724.746671575857,-5.293580980592127
2023-05-03,4.5477365385691915,0.48112494800402505,-0.09552456959494611,2729.029639611324,-7.204379049519072
2023-05-04,4.550401102323097,0.48080595705559165,-0.09553125445155541,2724.859206457007,-7.352644348825288
2023-05-05,4.553111216138982,0.4804816134120945,-0.09553815737176834,2723.69125995147,-6.8088209070647165
2023-05-08,4.555604236855382,0.48018325550140994,-0.09554451397338647,2718.1583909990727,-7.010937685975993
2023-05-10,4.558167316445628,0.47987668660919053,-0.0955512191908326,2722.5657077815818,-6.388668867915371
2023-05-11,4.5604871562599145,0.47959905340182224,-0.09555713276713546,2713.4188682272274,-4.359771711343496
2023-05-12,4.562047492701472,0.4794124816218587,-0.09556127630562022,2711.875755244758,-5.409752086209307
2023-05-15,4.563985379339738,0.47918077351211324,-0.09556643462675665,2702.592271550698,-3.3864624166258017
2023-05-16,4.56518079109937,0.4790379705444301,-0.09556974674415092,2709.25696062509,-2.7884752802354917
2023-05-17,4.566157888462876,0.4789211476668957,-0.09557235722305212,2707.7429216554888,-2.705682325658021
2023-05-18,4.567101159567548,0.4788083733965032,-0.09557488394828456,2706.140777155726,-2.7060963632754897
2023-05-19,4.568040077816203,0.47869612417551133,-0.09557740614925041,2707.449170323491,-3.002426461575225
2023-05-22,4.569078790233478,0.4785719115218786,-0.09558016615588978,2701.422400681568,-2.52320409664073
2023-05-23,4.569946428624276,0.47846822012540374,-0.09558253549987855,2690.15707837091,-1.8027600975731306
2023-05-24,4.570561806827775,0.4783947659590555,-0.09558430539106587,2696.601266821182,-1.5431004699569262
2023-05-25,4.571085419114472,0.4783322113392293,-0.095585759230478,2697.732576205063,-1.7701004401347031
2023-05-26,4.571683911514081,0.4782606924127247,-0.09558740426335276,2694.0232677007025,-0.4451805537276754
2023-05-29,4.571832810975002,0.4782429051023803,-0.09558781970693438,2693.2125540327083,1.4401925280354444
2023-05-30,4.571357477992772,0.47829968626390423,-0.09558649132239783,2692.790191166447,0.22132466365569758
2023-05-31,4.571284250037436,0.47830843359854464,-0.09558628644657217,2688.6540360919457,1.078084555281289
2023-06-01,4.570930803958295,0.4783506388391097,-0.09558528148211023,2685.083322656398,1.3648245860522046
2023-06-02,4.570485872154107,0.4784037501636557,-0.09558399732267554,2683.5850561008474,1.337574295159727
2023-06-05,4.570051929711887,0.47845554688291275,-0.09558274063224766,2677.391754916015,0.6255433129362942
2023-06-06,4.569849135689786,0.4784797369756702,-0.09558213701114045,2676.0011821639487,0.19614407762731378
2023-06-07,4.569785713298682,0.4784873018720946,-0.09558194765800596,2677.717432979943,0.6338445875959664
2023-06-08,4.569582028028032,0.4785116039385669,-0.09558134596361519,2676.934673203749,1.2236132291211232
2023-06-09,4.569191496750169,0.47855819758668316,-0.09558019026917237,2674.0392774504953,1.271511710251394
2023-06-13,4.568787106224903,0.47860642876542886,-0.09557897739496042,2671.528352184633,3.209834840242065
2023-06-14,4.567778717925402,0.4787266596665822,-0.09557591498049288,2663.817337504572,3.8051656571310932
2023-06-15,4.566590298158331,0.4788682190115176,-0.09557216997038498,2664.777377856495,5.080823008652691
2023-06-16,4.565016079128211,0.4790557379598775,-0.09556721642652298,2660.2666855646885,5.282301778157361
2023-06-19,4.563384843132056,0.479249925965816,-0.0955619631014786,2658.4378644020967,5.89188627258479
2023-06-20,4.561574706823861,0.4794653445911953,-0.09555606954797778,2635.9359397866224,6.364117491677623
2023-06-21,4.559628639021014,0.47969626816985717,-0.09554906960428351,2644.1345293076274,6.624680732044297
2023-06-22,4.557610805475851,0.47993594171700177,-0.09554204344953594,2637.127479167925,6.776408127545652
2023-06-23,4.555553283685685,0.4801800929439632,-0.09553464620145645,2627.9649184035725,6.35834521329659
2023-06-26,4.553622636632177,0.48040889561693245,-0.09552741748608617,2626.128929571392,4.9883716276637236
2023-06-27,4.552101655747513,0.48058909156885854,-0.09552166733674967,2621.6676733696995,5.910830278161194
2023-06-28,4.550311587683067,0.4808010306619902,-0.0955147659073259,2629.9428910827796,5.7406991394806095
2023-06-29,4.548575857674048,0.4810067416035227,-0.09550827797939611,2627.773217991626,6.417478527209464
2023-06-30,4.546647076055687,0.481235256474809,-0.0955009934813755,2606.2178644734126,7.334464939875995
2023-07-03,4.544455768017033,0.48149411206754583,-0.09549196738509634,2609.6600334581212,7.0610717173645865
2023-07-04,4.542348008000058,0.481743186282957,-0.09548337446546759,2597.268778522559,8.122040476590154
2023-07-05,4.539943138741072,0.48202689251315173,-0.09547309654381853,2601.613040736556,7.817725237334372
2023-07-06,4.537635369498507,0.48229930785587877,-0.09546338932794514,2590.9103989175564,8.826611726055301
2023-07-07,4.535053373178832,0.48260366417255174,-0.09545209664643985,2583.179242252612,9.652088932472381
2023-07-10,4.53225156362844,0.48293358105334644,-0.09543949081255429,2562.3129015145305,11.491457515256155
2023-07-11,4.528960423025943,0.48332002635462035,-0.09542359182905755,2556.2846158352104,11.894034892724537
2023-07-12,4.525578290849884,0.48371683757399064,-0.09540692353692186,2555.6254919563335,13.351115377334665
2023-07-13,4.521824635394147,0.4841571972921294,-0.0953883708776303,2551.4660425191214,13.096939246385219
2023-07-14,4.518148611051052,0.48458814901421204,-0.09536990375640078,2539.5341068980133,14.301280385070726
2023-07-17,4.514169815645205,0.4850537707519962,-0.0953490952704709,2504.3975685260843,16.499474231525625
2023-07-18,4.509633731604365,0.4855818515562534,-0.0953226501291554,2495.6569906165664,18.38646140510154
2023-07-19,4.504635253549711,0.4861629390733147,-0.09529269257214384,2484.1352199918533,18.48912153862754
2023-07-20,4.499629987744194,0.48674375660196967,-0.09526163866659884,2496.7081881421295,16.85306331978582
2023-07-21,4.495051163527948,0.48727600639077495,-0.0952341305098314,2481.1101393255017,17.831931507674792
2023-07-24,4.4902396709659,0.4878339167891345,-0.0952038566193013,2493.562433967654,17.802143631351484
2023-07-25,4.485452819223604,0.48838993179972146,-0.09517468095461243,2504.499979263126,18.80055997746146
2023-07-26,4.480431126297421,0.48897406929702836,-0.09514491166607622,2506.198714601212,18.522924087951065
2023-07-27,4.475487035515076,0.48954920480148145,-0.09511563379862847,2517.72060844097,18.67281818256017
2023-07-28,4.470514007003037,0.49012856882985123,-0.09508704603956869,2505.841985444758,20.063835528161068
2023-07-31,4.46520601731951,0.4907456983041899,-0.0950553086421767,2496.6063142068783,23.107114746539015
2023-08-01,4.459174671367053,0.4914457581753767,-0.09501811304573199,2497.515835557019,23.86868407222844
2023-08-02,4.452964243118685,0.49216645989333097,-0.09497970022093208,2495.7596531246472,24.469517571965184
2023-08-03,4.446594684800682,0.4929050795953273,-0.09493982437617457,2490.865802719115,26.373729028828173
2023-08-04,4.43974848588308,0.49369792737184154,-0.09489602742789258,2485.837153674117,24.40235658354819
2023-08-07,4.433332748220552,0.4944399400195058,-0.09485409441425953,2496.3943547801923,23.541378552410386
2023-08-08,4.427101040038725,0.49516144837662684,-0.09481419889317537,2488.697536049558,23.972879601009154
2023-08-09,4.420740023492116,0.49589669048138857,-0.09477233016704668,2460.586898992929,25.966695233099625
2023-08-10,4.4138731061171965,0.49668662827500015,-0.09472349196472944,2451.9122094545023,28.424663324326517
2023-08-11,4.406391595575963,0.49754564501522763,-0.09466878788427163,2457.3479188036517,28.41120200578864
2023-08-14,4.398874505075045,0.4984089422550964,-0.09461412012092187,2418.191047271095,29.47694945497803
2023-08-15,4.391078232175287,0.49929853314004297,-0.09455182005444891,2404.506113941922,29.55883047820127
2023-08-16,4.383235152229643,0.50019112953286,-0.09448692916248223,2419.631252847813,26.02994759680439
2023-08-17,4.376212045362731,0.5009918740801227,-0.09443033458974576,2458.100535318752,24.446496636205506
2023-08-18,4.369553234038624,0.5017551218168483,-0.0943807280678027,2463.249163349556,26.305533613551503
2023-08-21,4.362432648559391,0.502571573340055,-0.09432800622319681,2466.6054902528954,27.297616599323703
2023-08-22,4.355059277931923,0.5034170336285507,-0.0942734987014246,2472.580388898669,27.973594476716414
2023-08-23,4.347507675433916,0.5042832689444348,-0.09421807391954926,2475.912073496758,27.072363904934104
2023-08-24,4.340160477343388,0.5051260657003425,-0.09416421591561003,2458.453350527977,27.615600244203087
2023-08-25,4.3326704410936605,0.5059826308210051,-0.09410678970136707,2464.6503213803608,28.104582325970462
2023-08-28,4.325046004021175,0.506854930886347,-0.09404876121418128,2453.9287569107096,30.35097253707235
2023-08-29,4.316878198426863,0.5077874838565186,-0.09398476827760578,2467.5513686397267,30.143592583862144
2023-08-30,4.308738660856547,0.5087181811594714,-0.0939224271428179,2469.894595626028,30.07356693234524
2023-08-31,4.300593556769662,0.5096493204699779,-0.0938599317127626,2476.9435345227357,30.321501278065167
2023-09-01,4.292366625773515,0.5105902594303591,-0.09379732892776371,2458.9202920999805,31.41336912716046
2023-09-04,4.2838567999671415,0.5115604323843763,-0.09372958167254385,2466.7881670525253,32.51928331997684
2023-09-05,4.27505532230571,0.5125644146743124,-0.09366016150090607,2461.1664991656144,32.63751156643438
2023-09-06,4.266195100378763,0.5135736429230258,-0.09358894296931033,2407.7920229025794,34.79029621867442
2023-09-07,4.256807315616783,0.5146338931763057,-0.09350463666092089,2384.5269037423013,32.90141516232963
2023-09-08,4.247840726681596,0.5156424156464943,-0.09342010527741461,2319.1165435636926,35.52057177646033
2023-09-11,4.238255643716779,0.5167090287910192,-0.09331850447773446,2346.6663112272972,33.05555992607285
2023-09-12,4.229222151624664,0.5177180689714768,-0.09322659986810322,2394.0714476602384,32.23999655875354
2023-09-13,4.220354355345536,0.5187152981514078,-0.09314307568438125,2406.165886679664,30.843846528987907
2023-09-14,4.211802718986467,0.5196781937437913,-0.09306381486292638,2398.62003994359,30.88734137624536
2023-09-15,4.203219062051065,0.5206430558351369,-0.09298272946876716,2402.6246340238513,31.211923633706682
2023-09-18,4.194529547790231,0.5216198453180666,-0.09290076709966628,2435.3978074630622,28.73379414207062
2023-09-19,4.186423424355664,0.5225349785077906,-0.09282825883666336,2425.925843338066,27.120538678817674
2023-09-20,4.178700634805144,0.5234051168417498,-0.09275756816119475,2420.003466515384,26.78287624182194
2023-09-21,4.171050211153149,0.5242658958996402,-0.09268642100462689,2436.981911701345,23.89176897468941
2023-09-22,4.164123787689656,0.5250467449611153,-0.09262358519361512,2433.54644967178,25.29327313276628
2023-09-25,4.156817713531813,0.5258695576233409,-0.09255655225500106,2429.4623154963433,25.352428007421945
2023-09-26,4.1494876610372655,0.52669416432032,-0.09248846673855303,2439.396384145658,25.109228653253936
2023-09-27,4.142204983142646,0.5275142083857198,-0.09242164479057191,2440.460149978912,25.698016418195046
2023-09-28,4.134755432952959,0.52835273225584,-0.0923530549254,2418.72336371987,28.50043318802491
2023-09-29,4.126584020053023,0.5292691092396515,-0.09227453345999731,2428.4100413143165,29.025162418789918
2023-10-02,4.118268679628016,0.5302024582157878,-0.09219551636975207,2409.331916089721,30.00823917543436
2023-10-03,4.109703357251565,0.5311606310990582,-0.09211100308012646,2405.6205454869832,30.68894036085674
2023-10-04,4.100964304850561,0.5321371645822851,-0.09202378250602339,2381.02943446674,31.634239990063495
2023-10-05,4.0920073318196515,0.533133827988276,-0.09193027260871475,2398.211607283235,30.587308913401113
2023-10-06,4.083312633845674,0.5341033171165219,-0.09184153031355012,2401.980099358103,30.929061437287906
2023-10-09,4.074541798430603,0.5350813483240275,-0.09175210743447745,2410.9903330007455,31.647977038944795
2023-10-10,4.065592417416328,0.5360801001114599,-0.09166172104467066,2401.851594704027,32.27420074600804
2023-10-11,4.056502429114578,0.5370925979397936,-0.09156804402900673,2441.4066669883123,30.831132854250164
2023-10-12,4.047760878357598,0.5380715385704089,-0.09148318658307004,2464.5775985036526,28.81152542843317
2023-10-13,4.039532395777533,0.5389957087018918,-0.0914059901402302,2477.8905177572187,28.83256855470082
2023-10-16,4.031297508206279,0.5399219025561135,-0.091330069018944,2477.2748532256455,30.57816316942028
2023-10-17,4.022634057725559,0.5408957003910548,-0.0912496534332402,2452.3135718674116,32.411696336505955
2023-10-18,4.01353869424418,0.5419137306637684,-0.09116102225657664,2442.1927787009026,33.04477960697194
2023-10-19,4.004293686229686,0.5429463167019843,-0.09106883524480285,2442.3586726683893,33.27935967912477
2023-10-20,3.9950003528804303,0.5439837153936973,-0.09097564228509246,2442.4438061068317,33.852414201950445
2023-10-23,3.985578660828857,0.5450348352554797,-0.0908806147335332,2478.642373493331,31.672081253103812
2023-10-24,3.976674561354082,0.5460329799890034,-0.09079556454812852,2475.524050873329,31.891669517335195
2023-10-25,3.9677349264535073,0.5470340947728782,-0.09070921326078807,2483.313549533347,31.48883275789305
